CLUSTERID1	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	EdgeAnnotation
15988	17963	-75.018	15988	0.8861	15988.0	10	HN3O2:C2H3O3:C5HN:CH3N2O2:C6H3
13176	13877	40.961	13176	0.8064	13176.0	10	 
15916	16783	148.038	15916	0.8813	15916.0	10	 
13729	14558	-91.045	13729	0.8758	13729.0	10	 
15579	18030	-74.019	15579	0.8259	15579.0	10	CH2N2O2:C6H2:H2N40:C2H4NO2
16029	17963	-148.038	16029	0.895	16029.0	10	 
15724	15825	-370.094	15724	0.8917	15724.0	10	 
15387	16162	-148.038	15387	0.9717	15387.0	10	 
14569	16162	-313.102	14569	0.9093	14569.0	10	 
15825	16783	222.057	15825	0.8909	15825.0	10	 
16146	16182	-75.017	16146	0.897	16146.0	10	HN3O2:C2H3O3:C5HN:CH3N2O2:C6H3
16182	17798	-74.019	16182	0.9085	16182.0	10	CH2N2O2:C6H2:H2N40:C2H4NO2
16182	18084	-74.019	16182	0.9292	16182.0	10	CH2N2O2:C6H2:H2N40:C2H4NO2
16167	16432	0.000	16167	0.8918	16167.0	10	 
15916	16432	0.000	15916	0.8895	15916.0	10	 
16162	17858	-148.037	16162	0.966	16162.0	10	 
11930	12381	93.025	11930	0.7835	11930.0	10	 
15988	16433	74.019	15988	0.9468	15988.0	10	CH2N2O2:C6H2:H2N40:C2H4NO2
15580	16029	74.019	15580	0.8357	15580.0	10	CH2N2O2:C6H2:H2N40:C2H4NO2
12381	13404	-91.045	12381	0.8916	12381.0	10	 
14558	15387	-148.037	14558	0.9217	14558.0	10	 
15580	18084	-74.019	15580	0.8568	15580.0	10	CH2N2O2:C6H2:H2N40:C2H4NO2
15387	16783	-222.056	15387	0.9736	15387.0	10	 
16146	18084	-149.036	16146	0.848	16146.0	10	 
2911	3317	-0.001	2911	0.8755	2911.0	11	 
3672	4764	0.000	3672	0.9474	3672.0	11	 
996	4710	16.990	996	0.9334	996.0	11	 
1526	3672	36.987	1526	0.915	1526.0	11	 
1700	1715	-10.026	1700	0.7159	1700.0	11	 
3017	4977	-0.000	3017	0.9097	3017.0	11	 
1660	3672	-0.001	1660	0.9599	1660.0	11	 
647	1660	36.987	647	0.9198	647.0	11	 
2316	3796	-0.014	2316	0.7681	2316.0	11	 
996	1778	-78.014	996	0.8171	996.0	11	 
18644	18694	-15.995	18644	0.702	18644.0	11	O
647	1295	-78.014	647	0.9069	647.0	11	 
996	2352	16.990	996	0.9288	996.0	11	 
18610	18631	41.027	18610	0.8545	18610.0	11	C2H3N
18544	18694	0.019	18544	0.9941	18544.0	11	 
4541	4977	-0.000	4541	0.8982	4541.0	11	 
872	1381	24.986	872	0.7404	872.0	11	 
4764	4977	-0.000	4764	0.9153	4764.0	11	 
930	18905	0.094	930	0.8494	930.0	11	 
647	3226	0.000	647	0.9253	647.0	11	 
1526	3017	36.987	1526	0.9114	1526.0	11	 
4541	4764	0.000	4541	0.923	4541.0	11	 
3017	3672	-0.000	3017	0.9734	3017.0	11	 
1019	1715	-77.985	1019	0.7234	1019.0	11	NO4
1660	4764	-0.000	1660	0.9412	1660.0	11	 
1660	1954	-0.000	1660	0.9841	1660.0	11	 
1526	3226	0.000	1526	0.9082	1526.0	11	 
3635	4835	-0.177	3635	0.9015	3635.0	11	 
3017	4710	-36.987	3017	0.9104	3017.0	11	 
18534	18682	5.996	18534	0.7062	18534.0	11	 
1427	1813	-0.000	1427	0.9492	1427.0	11	 
1295	1526	78.014	1295	0.93	1295.0	11	 
2352	3017	36.987	2352	0.9112	2352.0	11	 
1660	4710	-36.987	1660	0.9314	1660.0	11	 
18599	18642	2.998	18599	0.7794	18599.0	11	 
18610	18622	34.948	18610	0.832	18610.0	11	 
18622	18642	-21.921	18622	0.7004	18622.0	11	 
872	1770	24.986	872	0.7368	872.0	11	 
3672	4977	0.000	3672	0.9253	3672.0	11	 
18622	18682	-31.950	18622	0.8513	18622.0	11	 
1954	4764	-0.000	1954	0.9444	1954.0	11	 
18594	18599	-0.999	18594	0.7053	18594.0	11	 
1694	1700	-67.959	1694	0.7147	1694.0	11	 
18534	18610	2.998	18534	0.7811	18534.0	11	 
18622	18639	41.027	18622	0.7146	18622.0	11	C2H3N
1715	18622	73.979	1715	0.71	1715.0	11	 
1715	1801	-129.959	1715	0.7262	1715.0	11	 
647	18905	0.000	647	0.9365	647.0	11	 
3302	3714	0.000	3302	0.8137	3302.0	11	 
845	963	-15.978	845	0.7036	845.0	11	 
18610	18682	2.999	18610	0.9333	18610.0	11	 
4541	18808	0.000	4541	0.8793	4541.0	11	 
1694	1867	0.027	1694	0.809	1694.0	11	 
1954	2352	-36.987	1954	0.9244	1954.0	11	 
18622	18690	-29.954	18622	0.7541	18622.0	11	 
4977	5078	0.000	4977	0.8807	4977.0	11	 
18803	18807	-36.987	18803	0.827	18803.0	11	 
2352	3672	36.987	2352	0.9078	2352.0	11	 
1770	4835	-0.177	1770	0.7886	1770.0	11	 
1660	2352	-36.987	1660	0.9455	1660.0	11	 
3051	3455	0.000	3051	0.8937	3051.0	11	 
963	1778	-0.000	963	0.8545	963.0	11	 
18905	18990	0.000	18905	0.915	18905.0	11	 
18631	18694	2.998	18631	0.9124	18631.0	11	 
18610	18690	4.994	18610	0.7771	18610.0	11	 
647	4710	0.000	647	0.9458	647.0	11	 
1526	2352	0.000	1526	0.9714	1526.0	11	 
18610	18642	13.027	18610	0.7367	18610.0	11	 
3226	18990	-0.000	3226	0.8582	3226.0	11	 
1427	2316	0.014	1427	0.9231	1427.0	11	 
3226	18905	-0.000	3226	0.8978	3226.0	11	 
18791	18803	-23.016	18791	0.8867	18791.0	11	 
1526	1660	36.987	1526	0.9357	1526.0	11	 
3455	3635	-0.000	3455	0.9249	3455.0	11	 
1019	1700	-67.959	1019	0.7078	1019.0	11	 
2316	3317	-0.014	2316	0.7789	2316.0	11	 
1694	1715	-77.986	1694	0.7173	1694.0	11	 
845	18992	78.013	845	0.7478	845.0	11	C5H2O
18544	18682	-41.008	18544	0.8427	18544.0	11	 
1954	4710	-36.987	1954	0.9229	1954.0	11	 
1295	3226	78.015	1295	0.8888	1295.0	11	 
1660	4541	-0.000	1660	0.9089	1660.0	11	 
1427	3317	-0.001	1427	0.8491	1427.0	11	 
1295	2352	78.014	1295	0.9295	1295.0	11	 
3017	4541	0.000	3017	0.9042	3017.0	11	 
1954	18808	-0.000	1954	0.9162	1954.0	11	 
18694	18803	15.972	18694	0.7674	18694.0	11	 
18803	18811	41.026	18803	0.769	18803.0	11	C2H3N
963	996	78.014	963	0.9168	963.0	11	 
4977	18808	0.000	4977	0.8866	4977.0	11	 
1770	1813	-47.953	1770	0.787	1770.0	11	 
930	18988	0.000	930	0.9212	930.0	11	 
18631	18639	34.948	18631	0.8033	18631.0	11	 
3017	18808	0.000	3017	0.9137	3017.0	11	 
963	1295	16.990	963	0.9216	963.0	11	 
5078	18808	0.000	5078	0.8608	5078.0	11	 
1954	4541	-0.000	1954	0.907	1954.0	11	 
3226	4710	-0.000	3226	0.9448	3226.0	11	 
18794	18798	-23.016	18794	0.7082	18794.0	11	 
18810	18811	-15.973	18810	0.8781	18810.0	11	 
647	2352	0.000	647	0.9711	647.0	11	 
3672	4541	0.000	3672	0.9065	3672.0	11	 
1295	1620	0.000	1295	0.8584	1295.0	11	 
1381	1813	-47.953	1381	0.7713	1381.0	11	 
1526	1954	36.987	1526	0.9312	1526.0	11	 
1715	1867	78.013	1715	0.7779	1715.0	11	C3N3:C5H2O
3796	3875	-264.378	3796	0.7166	3796.0	11	 
647	1526	0.000	647	0.9535	647.0	11	 
3455	4835	-0.177	3455	0.887	3455.0	11	 
3017	4764	0.000	3017	0.9451	3017.0	11	 
1019	1836	0.011	1019	0.872	1019.0	11	 
18595	18694	102.924	18595	0.7473	18595.0	11	 
1715	3714	-0.001	1715	0.7909	1715.0	11	 
1813	3317	-0.000	1813	0.8507	1813.0	11	 
1660	4977	-0.000	1660	0.9063	1660.0	11	 
18791	18810	33.983	18791	0.8043	18791.0	11	 
963	1620	16.990	963	0.8058	963.0	11	 
1295	4710	78.014	1295	0.9301	1295.0	11	 
18667	18694	-27.995	18667	0.7636	18667.0	11	CO
2352	4710	0.000	2352	0.9712	2352.0	11	 
18905	18988	-0.094	18905	0.8901	18905.0	11	 
18544	18667	28.013	18544	0.7485	18544.0	11	 
1954	3017	-0.000	1954	0.9778	1954.0	11	 
1660	3017	-0.000	1660	0.9654	1660.0	11	 
18534	18572	11.027	18534	0.7288	18534.0	11	 
1813	3796	-0.000	1813	0.8235	1813.0	11	 
3051	4835	-0.177	3051	0.806	3051.0	11	 
1954	3672	-0.000	1954	0.9781	1954.0	11	 
963	1715	-34.953	963	0.7264	963.0	11	 
996	1714	12.997	996	0.8299	996.0	11	 
647	18990	0.000	647	0.9146	647.0	11	 
1715	3302	-0.001	1715	0.8435	1715.0	11	 
2316	2911	-0.014	2316	0.7971	2316.0	11	 
1019	1867	0.027	1019	0.8215	1019.0	11	 
1954	4977	-0.000	1954	0.9115	1954.0	11	 
1019	1694	0.000	1019	0.9867	1019.0	11	 
3672	4710	-36.987	3672	0.9005	3672.0	11	 
1381	1770	0.000	1381	0.9758	1381.0	11	 
845	872	78.013	845	0.7629	845.0	11	C5H2O
3051	3635	0.000	3051	0.8954	3051.0	11	 
18791	18811	18.011	18791	0.8074	18791.0	11	H2O
930	18990	0.094	930	0.8593	930.0	11	 
1526	4710	0.000	1526	0.9536	1526.0	11	 
1295	1778	-16.990	1295	0.8462	1295.0	11	 
3832	18811	-15.972	3832	0.7931	3832.0	11	 
996	1526	16.990	996	0.8951	996.0	11	 
1427	3796	-0.001	1427	0.8169	1427.0	11	 
1836	1867	0.017	1836	0.734	1836.0	11	 
3832	18810	0.000	3832	0.883	3832.0	11	 
872	18992	0.000	872	0.966	872.0	11	 
996	18905	16.990	996	0.8444	996.0	11	 
18789	18807	4.039	18789	0.736	18789.0	11	 
18794	18810	18.011	18794	0.7167	18794.0	11	H2O
2352	3226	0.000	2352	0.93	2352.0	11	 
18798	18803	-15.972	18798	0.889	18798.0	11	 
1694	1836	0.010	1694	0.8628	1694.0	11	 
1700	2012	0.000	1700	0.7542	1700.0	11	 
4764	18808	0.000	4764	0.8968	4764.0	11	 
18988	18990	0.094	18988	0.8939	18988.0	11	 
18642	18682	-10.029	18642	0.7369	18642.0	11	 
18682	18690	1.996	18682	0.8025	18682.0	11	isotope_34S:isotope_37Cl:isotope_81Br
18791	18794	15.972	18791	0.7842	18791.0	11	 
1427	2911	0.000	1427	0.8494	1427.0	11	 
1813	2911	0.000	1813	0.8577	1813.0	11	 
1427	1770	47.953	1427	0.7826	1427.0	11	 
18682	18694	41.027	18682	0.8495	18682.0	11	C2H3N
4541	5078	-0.000	4541	0.8723	4541.0	11	 
1813	2316	0.014	1813	0.9018	1813.0	11	 
18534	18579	3.996	18534	0.7299	18534.0	11	 
996	3226	16.990	996	0.8962	996.0	11	 
3672	18808	0.000	3672	0.9031	3672.0	11	 
2911	3796	-0.001	2911	0.7947	2911.0	11	 
3317	3796	0.000	3317	0.7938	3317.0	11	 
14793	17676	-0.000	14793	0.8912	14793.0	12	 
18058	18383	0.000	18058	0.7744	18058.0	12	 
14793	18137	-0.000	14793	0.9203	14793.0	12	 
17944	18383	0.000	17944	0.8013	17944.0	12	 
17676	17944	0.000	17676	0.9529	17676.0	12	 
15042	17676	0.000	15042	0.9038	15042.0	12	 
13494	14793	0.000	13494	0.8958	13494.0	12	 
13494	17676	-0.000	13494	0.8267	13494.0	12	 
13494	15042	-0.000	13494	0.8682	13494.0	12	 
14793	18058	-0.000	14793	0.8819	14793.0	12	 
13494	18058	-0.000	13494	0.7528	13494.0	12	 
18058	18137	0.000	18058	0.9571	18058.0	12	 
15042	17944	0.000	15042	0.942	15042.0	12	 
17343	18058	0.000	17343	0.9252	17343.0	12	 
17676	18058	0.000	17676	0.9229	17676.0	12	 
14858	18137	-0.000	14858	0.9367	14858.0	12	 
17676	18383	0.000	17676	0.8395	17676.0	12	 
14858	18058	-0.000	14858	0.8993	14858.0	12	 
17343	17944	0.000	17343	0.9236	17343.0	12	 
14793	18383	-0.000	14793	0.7516	14793.0	12	 
17944	18137	0.000	17944	0.9873	17944.0	12	 
14793	15042	-0.000	14793	0.9482	14793.0	12	 
14858	17343	-0.000	14858	0.8851	14858.0	12	 
13494	18137	-0.000	13494	0.819	13494.0	12	 
15042	18137	0.000	15042	0.9295	15042.0	12	 
18137	18383	0.000	18137	0.78	18137.0	12	 
14858	17944	-0.000	14858	0.9519	14858.0	12	 
13494	17944	-0.000	13494	0.8346	13494.0	12	 
14858	15042	-0.000	14858	0.9551	14858.0	12	 
13494	18847	0.015	13494	0.811	13494.0	12	 
15042	18058	0.000	15042	0.8969	15042.0	12	 
14858	18383	-0.000	14858	0.7674	14858.0	12	 
14793	17343	-0.000	14793	0.8242	14793.0	12	 
17343	17676	0.000	17343	0.9709	17343.0	12	 
17944	18058	0.000	17944	0.9671	17944.0	12	 
17676	18137	0.000	17676	0.9442	17676.0	12	 
13494	14858	0.000	13494	0.8834	13494.0	12	 
17343	18137	0.000	17343	0.9166	17343.0	12	 
14793	17944	-0.000	14793	0.9375	14793.0	12	 
17343	18383	0.000	17343	0.8033	17343.0	12	 
14793	14858	0.000	14793	0.9671	14793.0	12	 
15042	17343	0.000	15042	0.8549	15042.0	12	 
14858	17676	-0.000	14858	0.9435	14858.0	12	 
14187	18223	-1.995	14187	0.8548	14187.0	13	isotope_34S:isotope_37Cl
11578	11771	0.000	11578	0.9485	11578.0	13	 
10222	10891	0.000	10222	0.9807	10222.0	13	 
11769	13223	0.000	11769	0.8934	11769.0	13	 
12290	18514	-0.000	12290	0.9166	12290.0	13	 
12932	14187	0.000	12932	0.8861	12932.0	13	 
13272	13759	0.000	13272	0.9799	13272.0	13	 
16848	18562	-22.032	16848	0.8771	16848.0	13	 
12241	13272	0.000	12241	0.9731	12241.0	13	 
12241	18679	0.015	12241	0.9675	12241.0	13	 
14602	18679	28.010	14602	0.8065	14602.0	13	 
18679	18738	-0.027	18679	0.9998	18679.0	13	 
13448	14299	0.000	13448	0.98	13448.0	13	 
11771	18733	-0.014	11771	0.9149	11771.0	13	 
14602	18199	-0.000	14602	0.9723	14602.0	13	 
9873	10063	0.000	9873	0.9898	9873.0	13	 
13448	16848	-0.000	13448	0.9566	13448.0	13	 
14602	18672	-0.000	14602	0.9609	14602.0	13	 
13448	14602	0.000	13448	0.9861	13448.0	13	 
18223	18514	1.995	18223	0.8952	18223.0	13	isotope_34S:isotope_37Cl
18199	18562	-22.032	18199	0.8714	18199.0	13	 
10379	10534	0.000	10379	0.9787	10379.0	13	 
12443	18615	-0.000	12443	0.9481	12443.0	13	 
12767	18516	-0.000	12767	0.9153	12767.0	13	 
10534	11101	0.000	10534	0.9554	10534.0	13	 
18562	18575	41.027	18562	0.9346	18562.0	13	C2H3N
11769	13752	-0.000	11769	0.8855	11769.0	13	 
18596	18605	2.000	18596	0.8454	18596.0	13	isotope_81Br
10222	10534	0.000	10222	0.979	10222.0	13	 
16848	18199	0.000	16848	0.9858	16848.0	13	 
14001	14632	0.000	14001	0.9613	14001.0	13	 
8632	9873	-0.000	8632	0.9711	8632.0	13	 
10778	10997	0.000	10778	0.9793	10778.0	13	 
11993	13272	0.000	11993	0.9737	11993.0	13	 
10222	11101	0.000	10222	0.9735	10222.0	13	 
18223	18517	-1.998	18223	0.8808	18223.0	13	isotope_37Cl:isotope_81Br
11593	18738	-0.012	11593	0.9712	11593.0	13	 
8632	10379	0.000	8632	0.9778	8632.0	13	 
14299	16848	-0.000	14299	0.9576	14299.0	13	 
13223	18514	-0.000	13223	0.9419	13223.0	13	 
10997	11101	0.000	10997	0.9661	10997.0	13	 
11363	18733	-0.014	11363	0.9473	11363.0	13	 
12290	18517	-3.993	12290	0.9058	12290.0	13	 
11578	12443	0.000	11578	0.9352	11578.0	13	 
12040	13208	-0.000	12040	0.9152	12040.0	13	 
11593	12241	0.000	11593	0.9712	11593.0	13	 
16848	18216	-22.032	16848	0.8876	16848.0	13	 
13223	18516	41.026	13223	0.8339	13223.0	13	C2H3N
13436	18615	-0.000	13436	0.8891	13436.0	13	 
13448	18199	-0.000	13448	0.9649	13448.0	13	 
8517	9873	0.000	8517	0.9739	8517.0	13	 
8878	10063	0.000	8878	0.9916	8878.0	13	 
18591	18606	14.971	18591	0.8577	18591.0	13	 
8342	9873	0.000	8342	0.9688	8342.0	13	 
12418	13208	-0.000	12418	0.9527	12418.0	13	 
18601	18608	2.000	18601	0.9343	18601.0	13	 
8342	8517	0.000	8342	0.9991	8342.0	13	 
13255	18516	-0.000	13255	0.8799	13255.0	13	 
14001	18608	-17.966	14001	0.9171	14001.0	13	 
18205	18561	-2.998	18205	0.9	18205.0	13	 
8517	8632	0.000	8517	0.9997	8517.0	13	 
10063	10997	0.000	10063	0.9709	10063.0	13	 
12290	13752	-0.000	12290	0.8956	12290.0	13	 
13448	18575	18.995	13448	0.8024	13448.0	13	 
18562	18738	50.015	18562	0.871	18562.0	13	C4H2
18521	18703	-0.012	18521	1.0	18521.0	13	 
13436	14632	2.998	13436	0.8578	13436.0	13	 
13894	14299	0.000	13894	0.9813	13894.0	13	 
11769	14187	0.000	11769	0.8825	11769.0	13	 
18591	18601	0.998	18591	0.9334	18591.0	13	 
9873	10778	0.000	9873	0.9885	9873.0	13	 
12290	14187	0.000	12290	0.8712	12290.0	13	 
8878	9873	-0.000	8878	0.9799	8878.0	13	 
10379	10778	0.000	10379	0.9989	10379.0	13	 
8878	10778	0.000	8878	0.9809	8878.0	13	 
12241	18738	-0.012	12241	0.9677	12241.0	13	 
10379	10891	0.000	10379	0.9751	10379.0	13	 
18676	18738	-0.012	18676	0.9903	18676.0	13	 
11593	13759	0.000	11593	0.9757	11593.0	13	 
11593	11993	0.000	11593	0.9682	11593.0	13	 
13894	18205	18.995	13894	0.8255	13894.0	13	 
11769	18514	-0.000	11769	0.9073	11769.0	13	 
13272	14632	0.000	13272	0.9646	13272.0	13	 
13759	14632	0.000	13759	0.9641	13759.0	13	 
10891	11101	0.000	10891	0.9986	10891.0	13	 
14602	16848	-0.000	14602	0.9601	14602.0	13	 
18615	18733	-0.014	18615	0.9033	18615.0	13	 
13759	14001	0.000	13759	0.9792	13759.0	13	 
12241	14632	0.000	12241	0.9636	12241.0	13	 
12290	18223	-1.995	12290	0.8515	12290.0	13	isotope_34S:isotope_37Cl
13759	18575	-9.000	13759	0.9447	13759.0	13	 
12241	14001	0.000	12241	0.9698	12241.0	13	 
18516	18692	0.008	18516	1.0	18516.0	13	 
18561	18615	9.000	18561	0.8843	18561.0	13	 
11101	11363	0.000	11101	0.998	11101.0	13	 
12146	12443	0.000	12146	0.8806	12146.0	13	 
12290	13223	0.000	12290	0.9056	12290.0	13	 
8342	8632	0.000	8342	0.9996	8342.0	13	 
11284	11578	0.000	11284	0.9864	11284.0	13	 
13436	18608	-14.968	13436	0.8505	13436.0	13	 
14602	18216	-22.032	14602	0.861	14602.0	13	 
10997	11363	0.000	10997	0.9558	10997.0	13	 
10063	10534	0.000	10063	0.9763	10063.0	13	 
10222	10778	0.000	10222	0.9997	10222.0	13	 
13068	13436	0.000	13068	0.8948	13068.0	13	 
14187	18517	-3.993	14187	0.8808	14187.0	13	 
11993	12241	0.000	11993	0.9891	11993.0	13	 
18606	18608	-11.973	18606	0.8932	18606.0	13	 
12040	12418	0.000	12040	0.9239	12040.0	13	 
18582	18605	2.998	18582	0.8147	18582.0	13	 
12939	13208	0.000	12939	0.9525	12939.0	13	 
18521	18679	13.011	18521	0.7241	18521.0	13	 
14632	18615	-2.998	14632	0.9408	14632.0	13	 
18575	18676	9.000	18575	0.944	18575.0	13	 
12767	18692	0.008	12767	0.9153	12767.0	13	 
13894	18199	-0.000	13894	0.9778	13894.0	13	 
12932	18223	-1.995	12932	0.8672	12932.0	13	isotope_34S:isotope_37Cl
12290	18516	41.026	12290	0.8241	12290.0	13	C2H3N
13223	14187	0.000	13223	0.8795	13223.0	13	 
8517	10063	0.000	8517	0.986	8517.0	13	 
8878	10534	0.000	8878	0.9582	8878.0	13	 
13272	18676	0.000	13272	0.9635	13272.0	13	 
10063	10778	0.000	10063	0.9971	10063.0	13	 
9873	10534	0.000	9873	0.9878	9873.0	13	 
11993	14001	0.000	11993	0.9707	11993.0	13	 
11771	12146	0.000	11771	0.8863	11771.0	13	 
12443	13436	0.000	12443	0.9554	12443.0	13	 
10778	11101	0.000	10778	0.9744	10778.0	13	 
18591	18608	2.998	18591	0.9706	18591.0	13	 
12939	18559	0.000	12939	0.9466	12939.0	13	 
13223	18559	-0.997	13223	0.8801	13223.0	13	 
11769	18517	-3.993	11769	0.8947	11769.0	13	 
12146	13436	0.000	12146	0.8769	12146.0	13	 
18199	18672	0.000	18199	0.9773	18199.0	13	 
10891	11578	0.000	10891	0.9782	10891.0	13	 
13759	18738	-0.012	13759	0.9669	13759.0	13	 
13752	14187	0.000	13752	0.8877	13752.0	13	 
18216	18562	0.000	18216	0.961	18216.0	13	 
18205	18575	0.000	18205	0.9903	18205.0	13	 
14001	18205	-9.000	14001	0.9471	14001.0	13	 
11284	11363	0.000	11284	0.998	11284.0	13	 
8632	10063	0.000	8632	0.9835	8632.0	13	 
14001	18676	0.000	14001	0.9645	14001.0	13	 
10222	10379	0.000	10222	0.9992	10222.0	13	 
11771	18615	-0.000	11771	0.9421	11771.0	13	 
13752	18514	-0.000	13752	0.9053	13752.0	13	 
18216	18559	-2.998	18216	0.9093	18216.0	13	 
18205	18676	9.000	18205	0.9421	18205.0	13	 
18561	18575	2.998	18561	0.8924	18561.0	13	 
18216	18575	41.027	18216	0.9028	18216.0	13	C2H3N
12443	14632	2.998	12443	0.8961	12443.0	13	 
18559	18561	41.026	18559	0.8764	18559.0	13	C2H3N
11771	13436	0.000	11771	0.9405	11771.0	13	 
11101	11284	0.000	11101	0.9996	11101.0	13	 
12146	13068	0.000	12146	0.8696	12146.0	13	 
13752	18559	-0.997	13752	0.8614	13752.0	13	 
13894	14602	0.000	13894	0.9857	13894.0	13	 
10891	11363	0.000	10891	0.9942	10891.0	13	 
13223	18517	-3.993	13223	0.9272	13223.0	13	 
8342	10379	0.000	8342	0.9757	8342.0	13	 
18591	18615	17.966	18591	0.9191	18591.0	13	 
13894	18575	18.995	13894	0.8166	13894.0	13	 
16848	18672	0.000	16848	0.9689	16848.0	13	 
13208	18559	0.000	13208	0.9487	13208.0	13	 
13272	18615	-2.998	13272	0.9563	13272.0	13	 
13272	18608	-17.966	13272	0.9174	13272.0	13	 
12443	13272	2.998	12443	0.91	12443.0	13	 
18582	18596	0.998	18582	0.909	18582.0	13	 
8342	10063	0.000	8342	0.9815	8342.0	13	 
11593	18679	0.015	11593	0.9708	11593.0	13	 
10891	11284	0.000	10891	0.9982	10891.0	13	 
18199	18216	-22.032	18199	0.8775	18199.0	13	 
13448	13894	0.000	13448	0.9844	13448.0	13	 
10891	10997	0.000	10891	0.9696	10891.0	13	 
14299	18672	-0.000	14299	0.9572	14299.0	13	 
12932	13752	0.000	12932	0.8895	12932.0	13	 
11593	18601	-19.967	11593	0.8522	11593.0	13	 
11593	13272	0.000	11593	0.9723	11593.0	13	 
14187	18514	-0.000	14187	0.9171	14187.0	13	 
13272	14001	0.000	13272	0.98	13272.0	13	 
8517	10222	0.000	8517	0.9736	8517.0	13	 
8878	10379	0.000	8878	0.9878	8878.0	13	 
10222	10997	0.000	10222	0.9772	10222.0	13	 
12932	18514	-0.000	12932	0.9067	12932.0	13	 
12939	18517	-2.995	12939	0.8321	12939.0	13	 
13223	18223	-1.995	13223	0.8816	13223.0	13	isotope_34S:isotope_37Cl
18596	18601	41.026	18596	0.875	18596.0	13	C2H3N
11993	13759	0.000	11993	0.9791	11993.0	13	 
18676	18679	0.015	18676	0.9909	18676.0	13	 
13759	18676	0.000	13759	0.9658	13759.0	13	 
13223	13752	-0.000	13223	0.9068	13223.0	13	 
13752	18223	-1.995	13752	0.8632	13752.0	13	isotope_34S:isotope_37Cl
13255	18692	0.008	13255	0.8799	13255.0	13	 
13894	18216	-22.032	13894	0.87	13894.0	13	 
18205	18216	-41.027	18205	0.9094	18205.0	13	C2H3N
12932	13223	0.000	12932	0.8904	12932.0	13	 
8632	8878	0.000	8632	0.9976	8632.0	13	 
13448	18205	18.995	13448	0.8127	13448.0	13	 
14299	18199	-0.000	14299	0.9685	14299.0	13	 
18205	18562	-41.027	18205	0.9439	18205.0	13	C2H3N
10063	10222	0.000	10063	0.9976	10063.0	13	 
13752	18517	-3.993	13752	0.8926	13752.0	13	 
8517	8878	0.000	8517	0.9981	8517.0	13	 
12290	12932	-0.000	12290	0.8922	12290.0	13	 
10997	11284	0.000	10997	0.9633	10997.0	13	 
10778	10891	0.000	10778	0.981	10778.0	13	 
18591	18708	-0.028	18591	0.7875	18591.0	13	 
11593	14632	0.000	11593	0.9485	11593.0	13	 
8517	10379	0.000	8517	0.9808	8517.0	13	 
12418	18559	0.000	12418	0.9367	12418.0	13	 
11593	18676	0.000	11593	0.9642	11593.0	13	 
10063	10379	0.000	10063	0.9994	10063.0	13	 
14001	18575	-9.000	14001	0.951	14001.0	13	 
18216	18514	-2.000	18216	0.8864	18216.0	13	isotope_81Br
12192	12739	0.000	12192	0.9065	12192.0	13	 
11769	12932	-0.000	11769	0.9018	11769.0	13	 
11578	18733	-0.014	11578	0.9476	11578.0	13	 
11769	18223	-1.995	11769	0.8574	11769.0	13	isotope_34S:isotope_37Cl
12739	18561	-0.000	12739	0.8694	12739.0	13	 
10778	11284	0.000	10778	0.9731	10778.0	13	 
13759	18679	0.015	13759	0.9661	13759.0	13	 
18514	18559	-0.997	18514	0.9173	18514.0	13	 
18199	18679	28.010	18199	0.8271	18199.0	13	 
18582	18591	41.026	18582	0.8761	18582.0	13	C2H3N
11593	14001	0.000	11593	0.9682	11593.0	13	 
9873	10379	0.000	9873	0.9899	9873.0	13	 
18559	18562	2.998	18559	0.9087	18559.0	13	 
18514	18517	-3.993	18514	0.9619	18514.0	13	 
8878	10222	0.000	8878	0.9817	8878.0	13	 
10534	11284	0.000	10534	0.9551	10534.0	13	 
11769	12290	0.000	11769	0.9011	11769.0	13	 
11771	12443	0.000	11771	0.9975	11771.0	13	 
8342	8878	0.000	8342	0.9973	8342.0	13	 
14299	18216	-22.032	14299	0.8683	14299.0	13	 
11101	11578	0.000	11101	0.9864	11101.0	13	 
18517	18559	2.996	18517	0.8904	18517.0	13	 
14299	14602	-0.000	14299	0.9949	14299.0	13	 
12040	12939	-0.000	12040	0.9104	12040.0	13	 
18606	18676	5.993	18606	0.9428	18606.0	13	 
13894	18672	-0.000	13894	0.9592	13894.0	13	 
12932	18517	-3.993	12932	0.8921	12932.0	13	 
10534	10778	0.000	10534	0.9792	10534.0	13	 
14595	18205	-0.000	14595	0.9381	14595.0	13	 
9873	10997	0.000	9873	0.9818	9873.0	13	 
12241	13759	0.000	12241	0.9845	12241.0	13	 
13894	16848	-0.000	13894	0.9735	13894.0	13	 
13448	18672	-0.000	13448	0.9537	13448.0	13	 
11993	14632	0.000	11993	0.9653	11993.0	13	 
11363	11578	0.000	11363	0.9942	11363.0	13	 
10534	10997	0.000	10534	0.9875	10534.0	13	 
9873	10222	0.000	9873	0.9888	9873.0	13	 
18608	18615	14.968	18608	0.9322	18608.0	13	 
14299	18679	28.010	14299	0.8203	14299.0	13	 
12418	12939	-0.000	12418	0.9419	12418.0	13	 
12241	18676	0.000	12241	0.9617	12241.0	13	 
10905	11243	0.000	10905	0.8136	10905.0	14	 
7359	10905	-56.062	7359	0.7953	7359.0	14	C4H8
9571	11243	-28.031	9571	0.8025	9571.0	14	C2H4
