row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,4_Sel_WT4_ex10.mzML Peak area,1_Sel_WT1_ex10.mzML Peak area,2_Sel_WT2_ex10.mzML Peak area,3_Sel_WT3_ex10.mzML Peak area,6_Sel_delta1_ex10.mzML Peak area,7_Sel_delta2_ex10.mzML Peak area,8_Sel_delta3_ex10.mzML Peak area,11_Sel_WT1_stat10.mzML Peak area,12_Sel_WT2_stat10.mzML Peak area,5_Sel_WT5_ex10.mzML Peak area,10_Sel_delta5_ex10.mzML Peak area,14_Sel_WT4_stat10.mzML Peak area,9_Sel_delta4_ex10.mzML Peak area,13_Sel_WT3_stat10.mzML Peak area,Medium_Blank10.mzML Peak area,16_Sel_delta1_stat10.mzML Peak area,15_Sel_WT5_stat10.mzML Peak area,18_Sel_delta3_stat10.mzML Peak area,19_Sel_delta4_stat10.mzML Peak area,20_Sel_delta5_stat10.mzML Peak area,17_Sel_delta2_stat10.mzML Peak area,Unnamed: 34
7979,158.1541578,5.6598907,,,,,,,,,,,8111.7065,159821.48,147324.5,114394.414,65704.14,60871.883,7221.7773,85278.44,25120.838,23611.246,49540.023,67068.805,25431.002,42163.504,253059.08,60061.12,55752.27,19293.643,9279.234,11335.883,42000.24,
19088,158.9613603,14.529804,,,,,,,,,,,48446.047,18700.926,12478.887,26351.875,1031.0303,409.0219,4959.684,14141.782,23707.572,3731.5688,2366.3445,689.9606,4350.9917,1139.5812,9266.356,4528.2007,731.5333,14583.385,6846.548,5342.6567,4320.631,
18769,158.9613834,13.728124,,,,,,,,,,,855636.9,798960.44,783279.7,787316.8,951597,844096.94,1054674.1,1019753.75,1049567.5,647516.4,1166658.6,1163541.5,1084918.1,1036286.06,832589.94,1243822.5,879647.06,1093141.2,1097173,1078807.1,1059895,
1951,158.9614069,0.77500415,,,,,,,,,,,2696.2117,8003.698,1180.3007,1389.5254,920.97455,5556.8286,428.18726,897.8357,3357.9866,0,11185.522,2530.4521,1492.3591,12003.663,623894.5,3803.0898,6151.584,977.3378,3963.7778,1919.9849,8102.4355,
159,158.9641384,0.29284996,,,,,,,,,,,35281.71,27860.484,60795.63,12576.398,42703.21,8678.971,40850.71,15907.178,17178.07,1637.4331,13790.645,5521.1514,27937.857,6449.1484,141983.3,22067.607,12074.344,13266.07,7827.932,1911.7251,10788.302,
3989,159.0916603,1.6670685,,,,17,,,,,,,103983.41,144253.48,182371.95,254452.55,165418.62,86212.87,208995.38,497548.84,466029.66,37978.434,69583.69,461680.22,115301.98,565458.8,0,338250.94,344468.25,481947.44,263772.34,820967.56,149238.95,
2548,159.0916717,0.9373225,,,,,,,,,,,10028.758,5609.131,1222.9196,21291.545,1116.4507,1863.1411,16395.088,254617.67,178639.36,3929.9216,2009.4197,299313.72,6043.086,146435.52,0,176651.7,146199.86,109289.79,63001.68,220445.61,143070.86,
4266,159.0916618,1.7738554,,,,17,,,,,,,130540.36,320553.34,185362.84,311722.34,406130.06,196940.47,63068.32,700359.3,216469.47,266729.3,48559.93,374937.72,65474.94,411001.75,0,176501.55,219319.73,147608.73,173714.2,391485.94,87243.59,
2785,159.0916705,1.0024053,,,,,,,,,,,4858.9375,4817.7,1222.9196,11809.536,1735.8643,2702.123,4462.369,95826.16,32432.547,3929.9216,1880.5493,16265.379,6043.086,72544.97,0,41212.49,61906.61,8569.645,46158.88,90027.16,27252.85,
4511,159.0916683,1.8186958,,,,,,,,,,,102071.03,107380.06,159222.52,96028.87,23238.525,48758.38,77770.375,104454.41,320150.12,161672.3,8300.731,174032.66,97728.984,247382.2,0,203569.58,159732.88,216192.98,118111.98,361283.06,70241.13,
18229,159.1492433,13.33652,,,,,,,,,,,0,0,0,0,8959.273,9666.5205,12490.033,7564.819,9723.475,56590.05,5454.7114,10393.566,4387.867,11481.232,0,6204.985,7892.471,4090.8408,2916.1797,6947.022,4001.405,
19057,159.1491947,14.418495,,,,114,,,,,,,0,0,0,0,6648.098,9710.555,21587.68,4831.3584,43934.273,15665.558,4506.266,4580.74,28789.012,10370.052,0,5391.2617,1844.4808,4438.596,20275.033,18936.191,4679.3047,
18858,159.1492124,14.190608,,,,,,,,,,,0,0,0,0,0,0,0,5968.327,5636.919,26400.795,469.70554,5572.4126,1620.6748,5763.988,0,2397.164,2880.8389,571.3693,1202.3412,462.43948,2290.0627,
3752,159.5292362,1.4281611,,,,,,,,,,,24138.812,4242.318,2571.436,71056.53,3825.959,4047.2148,4983.4688,767.8408,629.5414,2994.7617,0,301.43768,3795.8418,0,0,0,784.8739,14843.685,0,0,10472.865,
3454,159.5292378,1.376172,,,,,,,,,,,36784.062,10379.243,2571.436,27208.07,3825.959,4047.2148,4983.4688,374.8407,0,0,0,301.43768,4304.76,0,0,0,784.8739,54531.152,1435.915,431.3789,76478.516,
2812,160.0449916,1.077225,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236321.53,0,0,2998.3403,
3171,160.0450468,1.2252094,,,,,,,,,,,0,0,0,1231.8273,0,472.22223,567.65,0,0,0,0,0,0,0,0,0,0,363934.16,0,0,3188.5408,
3463,160.0449651,1.2788289,,,,,,,,,,,0,0,0,1231.8273,0,0,567.65,0,0,0,0,0,0,0,0,0,0,219484.03,0,0,1351.4517,
18238,160.1332294,13.337665,,,,96,,,,,,,0,0,0,0,0,0,0,16637.154,26393.184,0,0,22187.979,0,27550.58,0,5784.08,12325.911,3609.8818,1099.1252,25080.014,3535.6685,
19003,160.1332168,14.376709,,,,,,,,,,,0,0,0,0,0,0,0,19930.719,50049.383,0,0,3996.4229,0,19198.996,0,4499.8,1558.927,3562.7075,2833.483,20331.83,571.22766,
779,160.1332618,0.33176056,,,,,,,,,,,48916.156,10844.339,25864.121,48232.12,29422.535,57501.6,65122.68,3372565.5,3223491.2,9680.209,32185.26,2268359,89918.41,3472117,0,546197,1479568.6,985574.75,459078.44,4511952.5,234813.05,
1707,160.1334058,0.599707,,,,56,,,,,,,0,0,0,1082.8848,0,0,0,71941.336,47065.863,0,0,55519.15,0,98742.67,0,2279.975,29288.871,879.20215,1018.04584,16803.002,0,
2747,160.5368248,1.0856692,,,,,,,,,,,12227.422,55407.73,2750.0686,65096.082,5871.996,12946.387,16133.451,353.1742,1208.0569,1515.6249,852.8895,2552.1707,15762.51,1244.282,0,849.72205,16401.96,74098.234,1517.6382,0,332965.1,
2326,160.5367805,0.97807145,,,,,,,,,,,1777.3801,1653.7051,0,1342.0295,0,880.2904,1544.3447,353.1742,0,0,456.18646,868.2125,1243.4131,1244.282,0,1903.2742,3176.852,268207.5,634.5853,0,64261.805,
18606,160.9836112,13.597903,,,,53,,,,,,,31470.998,49178.547,12482.231,23251.691,21047.658,45803.91,43115.316,35751.7,23911.201,49393.02,37855.28,54587.863,24696.912,49437.875,66471.31,89528.31,79136.586,33229.383,40111.37,37254.28,22457.88,
41,161.082144,0.15891409,,,,122,,,,,,,1207098.6,1217110.4,883074.3,627023.2,278352.16,470289.44,383776.28,1000350.7,1443591.1,0,580395.1,1028260.9,814833.44,1640736.5,513868.44,615641.44,726498.75,1675570.6,975263.8,1742217.9,980952.25,
19539,161.0821692,15.355974,,,,3,,,,,,,26147.914,204194.83,116334.58,359195.06,80419.25,434456.9,1089845.2,152598.75,854033.94,60194.527,1012464.7,293297.84,1073316.9,138180.75,141231.62,369719.78,214383.25,163542.38,1087468.8,187108.72,413751.75,
19295,161.082198,14.878367,,,,,,,,,,,185524.8,219382.27,244463.23,8450.334,298.84024,843.54553,1927.4363,22226.262,26757.178,463.71027,68974.984,28768.271,33775.195,12877.309,73358.09,25973.633,24597.643,15093.543,15272.287,19896.021,23728.264,
98,161.0821478,0.26707703,,,,12,,,,,,,513416.5,2659913.2,2285523.5,810459.75,1159210.5,1087277.5,508626.56,289109.25,2083481,0,2421212.2,1389197.9,2743508.2,2528814.5,1055682.6,1161300.8,427055.1,490297.38,2745270,2653266,780801.06,
19665,161.0821654,15.738156,,,,,,,,,,,485939.16,17519.328,101092.586,368760.34,458227.94,98853.39,119225.78,213860.56,489653.06,577656.75,516108.28,272018.56,357217.8,781424.7,340678.84,723432.25,935768.4,438362.72,158807.77,492996.25,210278.27,
19379,161.0821691,15.207414,,,,193,,,,,,,93724.24,53232.34,143961.83,150039.8,193418.14,88975.12,235949.81,673837.56,260529.03,194473.12,81775.66,842690.75,508677.94,766625.6,697791.4,957256.4,811379.56,929504.2,247140.27,581425.75,1300109.5,
19571,161.082161,15.537295,,,,,,,,,,,366143.22,177260.45,94378.42,101881.81,204902.58,1058317.6,90695.11,192586.66,311980.75,150275.03,290194.34,547948.75,232998.61,109731.9,189439.36,301297.47,917501.06,315580.6,223028.64,543588.56,127144.53,
19750,161.0821709,15.909168,,,,,,,,,,,777324.4,734316.1,448706.44,87585.68,179108.97,229718.61,1161695.8,234758.39,1497978.9,95313.016,241703.25,1000465.7,104137.89,988916.2,794063.94,334538.66,1403095,147966.97,120218.53,586070.2,807400.5,
19329,161.0821729,15.068739,,,,,,,,,,,9566.753,29493.453,86170.336,231138.62,1294.2955,110038.2,72521.26,18299.94,59578.68,17891.52,13433.973,124517.97,40859.508,136280.28,305883.38,183469.58,185144.83,112552.65,31374.969,79672.445,206067.62,
3224,162.9736559,1.2320036,,,,,,,,,,,256714.05,177815.06,75485.04,79675.625,65632.13,83723.98,47493.523,42477.773,41905.36,71721.01,131454.19,49162.33,119779.75,42589.93,0,61269.594,190012.75,1286209.5,54425.78,26324.344,1970980.8,
4164,162.9736797,1.6887858,,,,,,,,,,,70092.016,29001.436,42886.223,7060.2803,63873.492,46746.94,75695.98,22597.771,53124.375,24609.17,79457.24,2751.1626,38155.137,3102.6555,0,23776.883,58274.96,287875,10087.401,4481.5713,940613,
1633,162.9736797,0.5737306,,,,,,,,,,,1012149.44,783183.56,766549.8,1129358.1,937967.25,123380.21,154564.95,121341.42,142906.92,739713.44,188943.75,735312.6,782968.06,222824.39,261.3454,359008.9,148958.42,5231326,900122.56,431322.88,27504948,
18821,162.9736901,13.897843,,,,,,,,,,,226880.53,103687.01,167078.88,48241.582,277047.12,230716.61,273071.47,185750.55,212952.95,391612,231042.64,234555.38,233112.55,168150.58,24806.451,190750.12,233425.12,249656.9,190113.17,187431.72,225821.56,
3935,162.9737178,1.6248258,,,,,,,,,,,165066.5,75590.72,111299.9,163705.6,98386.71,105488.6,31784.87,6806.5215,33216.09,107974.35,38699.98,29975.264,117565.68,5295.6353,0,53113.805,68924.19,296741.84,80748.96,20026.652,1126541.1,
1314,162.9737086,0.4803627,,,,39,,,,,,,801492.06,551768.44,295470.2,639245.6,284876.3,670456.94,621754.25,283429.47,956619.3,309549.4,144083.23,259256.48,569327,26907.055,0,24145.68,2373176.5,3043361.2,183237.55,98917.414,7241192.5,
4493,162.9737236,1.8364038,,,,,,,,,,,129349.57,50723,31318.863,35592.152,31584.736,81516.99,46681.65,6841.7275,26123.287,55476.56,14064.803,40054.207,29530.953,4682.445,0,36582.39,11370.508,438254.16,32762.459,30549.967,641944.75,
4782,162.9738169,2.0109935,,,,,,,,,,,75084.92,19872.887,48073.54,77002.375,34130.594,41463.18,89883.1,46476.74,77628.7,74286.66,24609.324,64606.875,83385.164,16006.437,0,11427.288,28855.713,88446.016,30881.375,81255.305,480462.06,
4334,162.9980638,1.8049206,,,,,,,,,,,11152.51,13046.971,4473.0454,4434.2954,6565.578,3250.94,8888.945,515.9465,1177.4093,777.166,7763.8105,628.17584,8030.865,1370.897,56041.95,3559.584,4867.3926,4030.1714,14308.092,666.8905,6733.311,
18782,162.9981962,13.760167,,,,,,,,,,,141367.89,137630.75,81798.69,139434.61,44841.176,65430.38,65324.043,81142.02,48999.875,79172.805,110630.914,87807.5,56398.582,59508.48,133356.97,36704.64,84348.23,49292.445,43792.027,79996.18,96899.55,
12295,163.0752489,9.217047,,,,,,,,,,,26015.771,45653.246,65512.312,42134.38,3891.243,3615.33,2704.535,9153.934,40158.418,35361.11,2500.288,3138.6885,8978.416,2959.2075,29542.967,797.8861,2915.4985,9351.698,701.86304,0,2421.649,
5168,163.1330528,2.5692027,,,,,,,,,,,33588.617,28601.205,27983.158,23903.064,47140.22,46489.617,40219.906,42678.14,105049.266,112698.57,17878.398,79758.01,36457.453,45703.438,198340.95,144566.1,132168.62,66839.05,173440.03,14310.087,152387.23,
5051,163.133055,2.4819407,,,,,,,,,,,29561.99,20054.867,8198.823,15436.549,44003.727,7607.804,14728.309,37690.555,31894.926,28829.414,45030.113,46163.848,12379.841,76370.2,40188.133,18755.012,11633.809,145701.33,50054.64,40117.34,29046.174,
14595,163.9902859,10.252418,,,,,,,,,,,120172.88,84691.625,28124.098,22470.203,56667.5,25668.56,21170.98,5799.922,5691.444,23754.291,19706.014,6144.6973,10847.259,3746.3315,167986.39,8009.29,14043.611,6270.6855,2834.334,3001.028,12761.744,
18205,163.9905504,13.332603,,,,96,145,[M-2H2O+NH4]+,,2,18199;18205,181.9779,0,0,0,0,50606.773,68441.12,88522.484,80832.45,70667.86,119757,78202.164,69361.25,107186.41,73914.49,2202.1106,85447.28,65379.047,88628.63,76856.36,66943.21,98055.42,
18575,163.990584,13.592226,,,,53,,,,,,,634007.56,619198.75,626345.1,592382.4,596689,510545.6,497356.75,432097.5,406191.16,617022.25,443402.03,407142.72,490336.03,397484.44,609651.3,350577.84,366901.12,430624.4,372793.3,404681.7,434792.5,
19004,164.0566492,14.384379,,,,,,,,,,,0,0,0,0,0,0,1434.7029,12109.093,29563.332,633.5961,2048.5125,2621.0562,2445.1943,31537.771,0,1467.7571,370.76306,3647.9497,1238.9393,584.0991,648.3313,
1152,164.0566712,0.40943393,,,,117,,,,,,,4665262.5,4496724,3890509.5,7545870.5,4102867.2,5122375,5789309.5,3442805,3257784.5,7660964.5,3215880.2,3140736.2,5197713,2825174.5,0,3084371.2,3245765.2,1824824.5,1732145.6,1991876.2,1468185.2,
100,164.1183554,0.26489142,,,,12,,,,,,,29662.445,11622.264,32198.814,7474.689,19845.191,5460.971,16718.541,22819.016,115988.02,0,36694.57,33098.316,92313.55,85715.086,43732.008,3348.6675,11245.064,7276.6294,137474.48,73433.586,6162.47,
31,164.1183608,0.16387358,,,,,,,,,,,11326.961,88611.94,32932.504,13267.472,4130.31,2439.8704,16848.09,39944.35,38851.57,0,18850.766,31352.924,12855.8545,62584.016,54635.004,22972.281,57610.547,53439.977,34327.523,31596.807,46670.906,
3131,165.0647086,1.1881747,,,,94,,,,,,,58519.54,15115.114,76449.42,574835.4,227560.38,152780.31,225702.84,14960.788,29073.81,112227.555,340552.56,47230.926,217935.58,60222.77,0,91874.13,0,135203.56,8771.857,33996.543,3552.5461,
18410,165.1134948,13.56263,,,,1,,,,,,,36852.72,52058.473,41027.61,41350.207,38474.902,43507.035,32673.656,40835.066,36332.902,32309.45,38928.2,26854.447,38118.65,30911.176,46488.18,29021.197,23709.936,28731.123,34045.76,29083.9,28649.3,
6579,165.1276268,4.449225,,,,,,,,,,,0,0,0,0,0,0,0,29125.2,42165.973,3519.8655,0,27348.098,0,26045.047,0,27413.537,27737.082,15961.778,53713.633,47998.375,52994.816,
18692,165.9829469,13.593382,,,,,,,,,,,223632.1,242327.14,246075.45,216211.83,77952.71,57561.65,90891.9,169826.81,455120.7,62056.758,227165.58,99614.36,80289.51,513152,260170.5,273816.6,322369.97,408005.8,470795.12,421377.1,217371.44,
13255,165.9909275,9.732622,,,,,,,,,,,954.7342,0,0,952.6284,1213.6959,1264.2979,3823.0305,3928.552,961.13617,0,10429.569,5612.3486,7295.1494,1256.1758,0,18004.926,36137.305,1084.9729,1047.2522,0,5397.6826,
12767,165.9909702,9.44046,,,,,,,,,,,0,0,0,0,0,1046.0869,0,0,0,1504.2412,781.0145,1820.3137,0,0,0,91486.74,22382.318,965.674,0,0,0,
18516,165.9910575,13.585841,,,,53,149,[M-2H2O+NH4]+,,2,18529;18516,183.9783,353388.06,378687.53,357949.75,316152.9,462208.12,403914.84,362993.56,388517.53,372602.78,419769.12,342058,442499.44,346176.44,390499.1,489007.2,601856.7,580308,316998.25,377280.2,363970.22,321132.72,
2864,166.0488125,1.0262868,,,,,,,,,,,47467.164,201050.06,162972.11,97363.055,80077.195,159438.28,105385.87,3411.1956,23445.873,153210.84,55874.934,104220.96,104069.664,26349.111,0,70117.734,85377.234,56005.324,29419.576,37632.895,21538.977,
910,166.0724344,0.35322064,,,,,,,,,,,155743.34,1663945.1,312144.4,2547005.8,113525,137821.42,215051.73,1350795.6,1712748,151505.56,412698.53,1794581.9,223496.14,6141899,0,183077.2,323783.7,136197.88,110925.76,195827.1,94206.61,
2084,166.0725966,0.7069931,,,,,,,,,,,469.90204,45211.88,34172.562,107142.55,6081.996,1924.6514,23684.43,29448.285,100991.15,3490.6172,18345.334,116297.99,7157.457,192913.2,0,2469.05,6029.324,0,0,1499.3512,0,
3277,166.0730116,1.2075939,,,,,,,,,,,1365.1135,17001.91,997.3386,83630.67,7632.202,1133.4712,2633.9155,4148.0273,1252.8999,2505.6714,1669.7023,4179.639,10143.496,63293.844,0,2588.0037,0,37508.617,0,5044.063,556.5271,
2898,166.0729041,1.118814,,,,,,,,,,,424.27545,29049.334,2116.967,48838.82,7632.202,1133.4712,1559.599,4148.0273,3663.232,0,19312.746,7986.918,10143.496,39700.453,0,1535.6987,0,19229.19,290.7205,1588.271,0,
1744,166.073125,0.562158,,,,,,,,,,,1094.313,35988.96,3848.1895,135549.45,5575.936,3872.78,1763.1965,10073.371,54982.875,3381.5078,17530.752,13528.701,1376.8922,822726.4,0,2765.8135,10252.572,2643.1052,0,7063.122,989.2732,
1330,166.0726824,0.4069124,,,,,,,,,,,10100.313,189691.88,18046.04,105202.21,6343.2563,5587.9375,4285.8545,677021.5,1105703.2,14144.876,250678.58,952677.1,32397.516,3873233.2,0,4869.9683,34215.02,15689.2,28046.004,117366.91,1905.0773,
1422,166.0862889,0.4971047,,,,107,,,,,,,1579938.2,2953947.8,3058424.2,3955228.5,2297967.2,2270938.8,2579268.5,3299796.2,3996637.8,3859198,1456812.9,2901670.2,2246037.5,3022511.2,44139.19,3204411.5,3328955.2,2099951.5,2060492.8,2893444.5,1572772.8,
3102,166.0863291,1.2257818,,,,109,,,,,,,568048.3,1202617.8,1574845.4,2143093,910726.7,733782.8,812698.6,2266434.2,3119614.5,1793128.6,643888.44,2172207.2,1151402.4,3626930,27968.469,2390980.2,2534794,1838897.1,1227565.2,3731796.8,742061.25,
3675,166.0863466,1.3629823,,,,,,,,,,,283252.94,275027,378709.4,518790.8,513642.4,401537.3,419403.6,718683.9,1268967,958814.3,146374.75,783537.3,306928.22,724242.1,35530.668,714751.44,407434.16,987326,583606,1740763.1,214969.03,
4802,166.0864935,2.1069052,,,,,,,,,,,15846.93,9366.216,12198.323,21079.346,7398.99,21403.225,5902.5396,29473.605,17756.871,2290.1526,5708.2344,4030.3818,7638.041,20691.441,22146.361,27196.332,21700.137,19037.848,5366.3477,23230.633,17926.387,
5467,166.0865086,2.8535862,,,,,,,,,,,4185.6885,23439.664,18549.607,5101.5796,12927.096,11586.342,23867.885,30852.873,27261.096,1080.3733,4042.0137,39550.695,11319.155,30733.078,28204.736,98315.11,55191.14,104865.14,95752.69,108735.31,76175.664,
95,166.0975255,0.23321633,,,,,,,,,,,43033.566,6064.527,4424.8843,16241.507,4208.7803,4982.299,25847.426,28377.73,8554.325,0,11526.989,10102.394,75498.89,36297.766,11020.951,33164.918,8854.821,26387.709,23470.63,34264.207,5202.146,
19794,166.1226817,15.945592,,,,,,,,,,,4287.524,3715.885,3305.782,7102.6714,2723.1978,5901.403,5163.4717,34686.754,17844.14,4041.9404,4938.8623,9191.647,7171.298,41583.504,7987.4736,6349.3394,6339.1953,17784.863,27710.428,42335.95,5892.1914,
19372,166.1226578,15.134737,,,,,,,,,,,2519.0955,2728.8582,4511.325,2122.8726,3839.944,2137.8708,6319.0054,80376.65,37589.695,2202.8591,6066.3647,3012.9353,1664.7937,93041.39,6787.815,13625.904,4071.609,41018.176,18754.793,38980.066,7455.7217,
19656,166.122655,15.695512,,,,,,,,,,,3791.1982,7592.789,1806.9371,6588.7207,3873.5728,3603.9355,9192.941,114924.43,22930.852,4143.6753,7710.019,7438.984,4983.5044,119135.12,9871.295,8596.556,7587.96,90205.125,93892.484,13019.423,17122.355,
19542,166.1226516,15.447069,,,,,,,,,,,8669.819,5721.5977,10130.384,3592.0269,2144.316,2635.6978,10927.398,29932.988,73989.61,6994.431,5243.1177,9130.033,4726.962,7617.0117,15427.611,2426.7637,1563.8448,38319.613,27899.455,43305.773,7160.5137,
19447,166.1226763,15.298485,,,,,,,,,,,2594.3188,1099.2947,3004.1785,5891.6323,670.80396,7643.173,9665.264,69655.17,79707.68,8818.213,5226.7134,5171.424,1849.1493,23023.15,8236.369,3412.704,1914.187,86824.03,66997.984,33159.23,13444.81,
6663,166.159225,4.6035147,,,,,,,,,,,3609.754,1411.375,13270.721,23687.836,2750.867,4052.9392,1772.7129,238.48355,0,11124.842,0,352.19092,0,0,0,0,3054.121,0,0,0,0,
2736,166.9666472,0.98406893,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720.2354,0,0,29558,
1617,166.9665359,0.59132725,,,,,,,,,,,2190.4087,6760.777,834.1051,880.6927,0,840.5554,2546.4492,0,898.76636,0,669.1134,1624.9346,609.74316,0,0,0,1410.1125,54532.41,1088.0795,0,237861.31,
12739,166.9886654,9.414502,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,673.8799,0,0,0,176792.78,74058.73,0,0,0,0,
12192,166.9887121,9.2268305,,,,,,,,,,,0,0,0,0,0,383.165,0,0,0,0,0,0,0,0,0,19175.02,35317.492,0,0,0,0,
18561,166.9889162,13.590229,,,,53,152,[M-2H2O+NH4]+,,2,18580;18561,184.976,107210.26,163913.28,102813.414,91875.97,288638.88,214992.31,155929.78,174975.92,175346.9,241860.84,135293.44,273699.94,107684.22,183132.88,303753.22,507649.97,477596.47,39731.53,118331.04,106316.59,48753.098,
4474,166.9954062,1.836319,,,,,,,,,,,22315.074,2200.997,12705.809,2532.0405,35452.844,4604.99,19580.19,1825.7476,2122.718,32813.242,18847.393,10536.842,6581.746,663.25287,0,2553.3394,7574.482,3914.059,1784.1685,1924.6108,15870.104,
2263,166.9954964,0.84773767,,,,,,,,,,,14512.692,64263.348,4758.8154,1488.284,47170.656,42481.938,53842.48,2206.1729,22997.441,13778.477,2721.7017,21195.445,7351.0684,4879.1445,0,23238.521,14561.676,1885.8436,32567.748,1522.8774,29946.283,
4092,166.9954391,1.6709652,,,,,,,,,,,45603.504,68803.71,71644.29,51539.57,32038.197,37535.457,37637.742,8520.417,1448.765,101762.305,10811.996,2272.627,61899.8,1903.3376,0,3982.9983,3318.27,1200.5673,5820.139,655.42554,3525.088,
2964,166.9955313,1.1009802,,,,,,,,,,,21599.502,1533.9392,1336.6287,1665.4396,13796.267,2121.6008,36096.37,8878.666,1662.0789,1622.4044,24086.297,1885.5197,21245.895,16433.04,0,21614.68,15458.152,3528.692,40792.11,5666.4297,48236.305,
2778,167.0129247,1.0522959,,,,,,,,,,,0,0,0,0,526.82245,0,0,0,0,0,0,0,0,0,450.2051,0,0,7119.4985,0,0,46032.55,
18834,167.012858,13.872605,,,,,,,,,,,8693.304,3813.2056,25823.354,9510.413,4547.1445,24654.184,10922.135,5099.0566,7520.835,6187.4287,14319.904,10598.355,7900.21,9013.014,6955.6284,5736.733,6198.639,20410.723,5262.686,16443.615,3203.9626,
4636,167.0127808,1.9148452,,,,,,,,,,,0,0,0,0,0,0,0,427.0289,0,0,0,0,0,0,580.53046,947.01794,599.3964,18894.379,799.7318,0,34081.707,
18799,167.0128549,13.823759,,,,215,,,,,,,83117.65,71697.2,46895.066,81345.24,93797.78,77407.93,107954.09,100014.71,119421.555,96993.91,104846.13,103388.984,107284.77,114558.27,70522.3,109178.48,118280.05,272098.56,164206.53,145251.9,174719.94,
3720,167.0128163,1.4127536,,,,,,,,,,,0,0,0,0,0,0,0,421.68567,0,0,0,0,0,0,0,512.9494,0,29329.756,0,0,35769.5,
4776,167.0129753,2.0737884,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483.32776,0,0,13057.864,0,0,40609.473,
5113,167.0129872,2.4863245,,,,,,,,,,,0,605.93823,0,0,0,0,0,0,240.95798,0,0,0,0,0,370.03284,0,324.10724,5892.2295,0,0,20690.201,
4957,167.0130411,2.3166718,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9149.443,0,0,23501.84,
10101,167.0703949,7.2835903,,,,,,,,,,,0,0,0,0,0,0,0,0,0,100728.72,0,0,0,0,0,0,0,0,0,0,0,
9512,167.0703439,6.9384847,,,,,,,,,,,0,0,0,0,0,0,0,0,0,64860.61,0,0,0,0,0,0,0,0,0,0,0,
9250,167.0703658,6.809647,,,,,,,,,,,0,0,0,0,0,0,0,0,0,86070.32,0,0,0,0,0,0,0,0,0,0,0,
9719,167.0704019,7.0461025,,,,,,,,,,,0,0,0,0,0,0,0,0,0,84125.45,0,0,0,0,0,0,0,0,0,0,0,
1359,167.0896702,0.49621138,,,,,,,,,,,18179.484,23359.035,72905.64,43369.457,27354.295,14471.365,23547.986,80604.69,66819.75,39725.426,48526.793,86990.3,42647.023,32472.494,0,75866.445,87210.984,333565.97,26002.887,286644.06,22541.977,
14865,167.1540947,10.371439,,,,,,,,,,,973.57385,0,999.4002,969.17053,0,0,1449.7135,14414.839,13226.739,23846.701,8513.104,12706.109,10340.774,13405.479,0,6834.216,37614.85,57325.59,16436.291,34642.2,9430.723,
19036,167.1542911,14.409077,,,,114,,,,,,,205.46289,6160.186,3409.2446,452.74646,686.0845,415.8672,12478.819,57933.043,178133.33,13612.613,44984.92,17933.8,90569.49,63397.78,6603.958,58958.92,22576.219,30782.03,212546.94,144676.83,75072.18,
